ID,CRC.222,CRC.57,CRC.82,CRC.220,CRC.90,CRC.180,CRC.151,CRC.143,CRC.235,CRC.238,CRC.104,CRC.160,CRC.97,CRC.66,CRC.96,CRC.134,CRC.207,CRC.132,CRC.190,CRC.204,CRC.102,CRC.121,CRC.144,CRC.17,CRC.50,CRC.9,CRC.145,CRC.199,CRC.136,CRC.6,CRC.225,CRC.110,CRC.152,CRC.46,CRC.157,CRC.118,CRC.149,CRC.48,CRC.206,CRC.5,CRC.47,CRC.60,CRC.219,CRC.27,CRC.169,CRC.231,CRC.119,CRC.18,CRC.164,CRC.163,CRC.130,CRC.100,CRC.191,CRC.173,CRC.109,CRC.205,CRC.55,CRC.183,CRC.116,CRC.87,CRC.88,CRC.139,CRC.166,CRC.77,CRC.86,CRC.175,CRC.23,CRC.105,CRC.10,CRC.141,CRC.52,CRC.215,CRC.198,CRC.12,CRC.42,CRC.240,CRC.58,CRC.233,CRC.171,CRC.53,CRC.44,CRC.93,CRC.35,CRC.39,CRC.80,CRC.224,CRC.140,CRC.36,CRC.65,CRC.22,CRC.43,CRC.192,CRC.216,CRC.229,CRC.232,CRC.189,CRC.135,CRC.7,CRC.146,CRC.156,CRC.178,CRC.25,CRC.227,CRC.213,CRC.195,CRC.237,CRC.214,CRC.234,CRC.186,CRC.197,CRC.188,CRC.172,CRC.210,CRC.182,CRC.89,CRC.24,CRC.174,CRC.113,CRC.211,CRC.239,CRC.40,CRC.161,CRC.202,CRC.230,CRC.201,CRC.170,CRC.196,CRC.19,CRC.194,CRC.177,CRC.193
Root;k__Bacteria;p__Firmicutes;c__RF3;o__,0,0,0,0,0,0,0,0.000414594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000292483,0.000169405,0,0.000105708,0,0,0,0.000877963,0,0,0,0,0,0,0,0,0,0,0,0,0.002128483,0,0,0,0,0,0.000318066,0.000614251,0,0,0,0,0,0,0,0,0,0.00064041,0,0,0,0,0,0,0,0.000336757,0,0,0,0,0,0,0,0,0,0.000214638,0,0,0,0,0,0,0,0,0,0,0.004929497,0,0,0.000256345,0,0,0,0,0,0,0,0,0,0,0,0.000183638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Root;k__Bacteria;p__Fusobacteria;c__Fusobacteria;o__Fusobacteriales,0.004032258,0,0,0,0,0,0,0,0,0.000565451,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000847027,0,0.000634249,0,0,0,0,0,0,0,0.000532387,0,0,0.001202501,0.000321647,0,0.013477975,0,0,0,0.002312139,0,0.001070435,0,0.000529101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128172,0,0,0,0.001683785,0.000350508,0,0,0.000263713,0,0,0,0,0,0,0,0.288489883,0.000301432,0,0.001460565,8.94E-05,0,0.000163239,0,0.000760688,0,0.000230574,0.000165563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004225979,0.118774791,0,0,0,0,0,0.000308261,0,0,0,0.003019228,0,0,0,0,0.000330087,0,0.000911245
Root;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32,0,0,0.000762583,0,0,0.000284981,0,0,0,0,0,0,0,0,0,0.005442567,0,0,0,0,0.000268312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001683502,0,0,0,0,0,0,0,0,0.000428174,0,0.005820106,0,0,0,0,0,0,0.000209468,0.000419111,0,0,0,0,0,0,0,0,0,0,0.000285714,0,0,0,0,0,0,0,0,0,0,0.000214638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001815481,0.00030525,0.001275743
Root;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales,0,0,0.000127097,0,0,0,0,0,7.86E-05,0,0.000239406,0,0,0.000195313,0,0.000572902,0,0,0,0,0.001073249,0,0,0,0,0,0,0,0,0,0,0.001170275,0,0.000354925,0,0,0,0,0,0,0,0,0.001354489,0,0,0,0,0.000529101,0,0.000307125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000603865,0,0.001146395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000171792,0,0,0,0.001322168,0,0,0,0,0,0.000616523,0,0,0,0,0,0.000287853,0,0,0,0,0
Root;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales,0,0.000286697,0.00088968,0,0,0.001709889,0,0.000829187,0.001022093,0,0,0,0.001093793,0.000390625,0.000254582,0.002005156,0.003902239,0.000611434,0.001010782,0,0.001341562,0.000844238,0.000292483,0.000169405,0,0,0,0,0,0,0,0,0.002292144,0.000709849,0.000415628,0,0,0,0,0,0,0,0.000580495,0,0,0,0,0,0,0.000307125,0.000512952,0,0,0,0.001885212,0.002095557,0,0,0,0,0,0,0,0.000769034,0.000272777,0,0,0,0.001752541,0,0.000684697,0,0,0,0,0.000786411,0.00080048,0.000429277,0,0.001071955,0,0,0,0.000178795,0,0,0,0.000152138,0.000114639,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000379651,0.000459095,0.006762549,0,0,0,0,0.001202543,0,0,0.00088968,0.000881446,0,0,0,0,0,0,0,0.000689655,0.004151191,0.000317813,0.002138783,0.000287853,0.000686028,0,0.001155306,0.00030525,0.004738473
Root;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales,0,0.000143349,0.00482969,0,0,0.001424907,0,0,0.001572451,0.000565451,0.000718219,0,0.001914137,0.001367188,0.00610998,0.006015468,0.000616143,0.00794864,0.001347709,0,0.001609874,0.004010131,0,0.002541081,0.00012536,0.000211416,0,0,0,0.000175593,0.000513875,0.00234055,0.001875391,0,0.000831255,0.000732332,0,0.000321647,0.000777001,0.000657462,0,0,0.002128483,0.003853565,0.001102941,0.003639478,0,0.005291005,0,0.000614251,0.010515517,0,0,0,0.000628404,0.005448449,0,0,0.000353607,0,0,0.000271003,0.0014637,0.000897206,0,0,0,0.005388112,0,0.004407571,0.000684697,0,0.000255428,0,0,0.000314564,0.012407444,0,0,0.000669972,0.00075358,0,0,0,0,0.000489716,0.003019324,0.00182565,0.000458558,0.003458612,0.000662252,0,0,0,0,0,0,0,0,0.001547189,0.004097069,0,0.001138952,0.000183638,0.001428707,0,0,0,0,0.017350971,0,0,0.00044484,0.053988541,0.000451365,0,0,0.002009377,0,0,0,0,0.001310902,0.001112347,0.002376426,0,0.000457352,0.000336814,0.0052814,0.001526252,0.002186987
Root;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001524648,0,0.002325581,0,0,0,0.001053556,0,0,0,0,0,0.000183083,0,0.00096494,0,0.002301118,0,0,0,0,0,0,0.000147427,0.000529101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001752541,0,0,0,0,0.001109878,0.000802568,0,0,0,0,0,0,0,0.00194742,0.001251564,0,0,0,0.000304275,0,0.004150334,0.000827815,0,0,0,0,0,0,0,0,0,0,0.001309929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Root;k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales,0.004032258,0.000286697,0,0,0,0,0,0,0,0,0.002872875,0,0,0.003320313,0,0.00315096,0.000616143,0.004280037,0,0,0.000536625,0,0.001754899,0.001863459,0,0.001374207,0,0,0,0.002107112,0,0.000390092,0.001041884,0.000532387,0,0,0,0,0,0,0.000426167,0,0.000193498,0,0.001470588,0.002997217,0.000294855,0.001058201,0,0.000307125,0.000256476,0,0.000372995,0.000836295,0,0.000419111,0,0,0,0,0,0,0.00087822,0.000128172,0,0,0.000571429,0.000168379,0,0.005444646,0,0,0,0,0.001605136,0,0.001400841,0.000643915,0,0.000133994,0,0,0,0,0.000677354,0,0,0.000304275,0.000917116,0,0,0,0,0,0,0,0,0,0,0,0,0.000523972,0,0.000275457,0.00438137,0.00028397,0,0,0,0,0,0,0.004670819,0.002644337,0.001579779,0,0,0,0,0.00215783,0,0,0.005462093,0,0,0.000863558,0.000228676,0,0,0.002136752,0.003827228
Root;k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000227376,0,0,0.000584966,0,0,0,0,0,0,0,0,0.000195046,0,0,0,0,0,0,0,0,0,0,0,0,0.000367647,0,0,0,0,0.000307125,0.000512952,0,0,0,0,0,0,0,0.002121641,0.000160102,0,0,0,0.000128172,0.000272777,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000274725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004669921,0,0,0.000171792,0,0,0,0,0,0.001748252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Root;k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales,0,0.002150229,0.001398068,0.000173883,0.005347594,0.000284981,0,0,0.000550358,0,0,0,0.001093793,0.000195313,0,0.001432254,0.001232286,0,0.001010782,0,0.00348806,0.003165893,0,0.000508216,0,0,0,0,0,0.000526778,0.000685166,0,0.003542405,0.001064774,0.000831255,0,0,0,0.001243201,0.000328731,0,0,0.001741486,0.001541426,0.000735294,0.000642261,0,0,0,0,0.002051808,0,0.000372995,0,0.001256808,0.000419111,0,0,0,0,0,0,0,0.000256345,0.001091107,0,0.001142857,0,0,0,0,0,0.001787995,0,0,0.000314564,0,0,0,0.000401983,0,0.00044484,0,0.000446987,0,0.000816193,0.000603865,0.000304275,0.000229279,0,0.000993377,0,0,0,0,0.00065331,0,0,0.000139958,0,0,0.000785958,0.001898254,0.000275457,0.000285741,0,0.000212269,0,0,0.003779419,0.000481464,0,0.00022242,0.001101807,0,0,0,0.002902434,0,0.001233046,0,0.000344828,0,0.000317813,0.000475285,0.000287853,0,0.000673627,0.000165044,0,0.008018954
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales,0.010752688,0,0,0,0,0,0,0,0.000157245,0,0,0,0,0.002148438,0,0,0,0,0,0.002728513,0,0.000422119,0.079555426,0,0.00012536,0.000845666,0,0,0,0.001755926,0,0,0,0,0,0,0,0,0,0.006903353,0,0,0.012770898,0,0,0.000428174,0,0,0,0.004299754,0,0,0,0,0,0,0,0.008260105,0,0,0.117647059,0.027100271,0,0.00794668,0,0.022727273,0,0.000168379,0,0,0,0.000263713,0.004597701,0.001664817,0.000802568,0,0,0,0,0,0.000150716,0,0,8.94E-05,0,0,0,0.004564126,0.000114639,0,0,0.004870546,0,0,0,0,0,0,0,0,0,0,0,0.000459095,9.52E-05,0,0.008915305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012805854,0.022566521,0,0,0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales,0,0.000143349,0,0,0,0,0,0,0,0,0.002872875,0.000337041,0.000273448,0.000195313,0,0.000286451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000208377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000353607,0.000480307,0,0,0.00029274,0,0.000545554,0,0,0,0.000350508,0,0,0,0,0,0.000802568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000662252,0,0,0,0,0,0,0,0,0,0.000315159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000287853,0,0,0.000495131,0,0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales,0.158602151,0.016198394,0.000254194,0.004173187,0,0,0,0.000414594,0.007390518,0.030534351,0,0.000337041,0,0.00625,0.000763747,0.000859353,0.001848429,0,0.009770889,0.026148249,0.000268312,0.02173913,0.190406552,0,0.02143663,0.046300211,0,0,0,0.001053556,0.001541624,0,0.001667014,0.000354925,0,0,0.0002405,0.002894821,0.000621601,0.00591716,0.008097166,0.007640068,0.165441176,0.045086705,0,0.048811818,0,0.000529101,0,0.008292383,0,0,0.002237971,0,0,0.012992456,0,0.389103691,0.000353607,0.001761127,0,0.169918699,0.00087822,0.032427583,0,0.015151515,0.002285714,0.251220744,0.004206099,0,0,0.002109705,0.167560664,0.001664817,0.026484751,0.001887386,0.00060036,0.000429277,0,0.000535977,0,0.002669039,0.000486855,0.000268192,0,0.002611818,0.002415459,0.00182565,0.000114639,0.000461148,0.000331126,0.005126891,0,0,0.031746032,0.00043554,0.00023015,0,0,0,0.000315159,0.002357873,0.003606682,0.002846387,9.52E-05,0.082493256,0.000212269,0,0.023989899,0.000515375,0,0.000792707,0.011120996,0.001101807,0,0,0.001451379,0.072560839,0.001212751,0.009556104,0,0.008965517,0.000218484,0.000317813,0.001663498,0,0.161902584,0.017851128,0.000165044,0,0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales,0,0,0.000508388,0,0,0,0,0.001658375,0.000864848,0.004523608,0,0,0,0.000195313,0,0,0.000410762,0,0,0,0,0,0,0.000677622,0,0.000105708,0,0,0,0,0,0,0,0.000354925,0,0,0,0.003538115,0.0001554,0.003287311,0,0.000848896,0.001547988,0.001541426,0,0,0,0.001587302,0,0.002149877,0,0,0,0,0,0,0.095238095,0,0,0,0,0.000271003,0,0.000897206,0,0,0.002285714,0.001010271,0.000701016,0,0,0,0,0.001109878,0.000802568,0,0,0,0,0,0,0,0.001460565,0.000625782,0,0,0,0.000304275,0.000343918,0.000230574,0.000910596,0,0,0,0,0,0.000690449,0,0,0,0,0.003929788,0.000189825,0,0,0,0,0,0.001262626,0,0,0,0,0.016967827,0,0,0,0,0,0,0,0,0,0.000794534,0,0,0,0.001010441,0.000165044,0,0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000917151,0,0,0,0.00021106,0,0,0,0.000317125,0,0,0,0,0,0.000195046,0,0,0,0,0,0,0.0004662,0,0,0.000848896,0.000386997,0,0,0,0.000147427,0,0,0,0,0,0,0,0,0,0,0,0,0.000160102,0,0,0,0,0,0,0.000285714,0,0,0,0,0,0,0,0,0.000314564,0,0,0,0,0,0,0,0,0,0,0,0.000152138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000261986,0,9.18E-05,0,0,0.000212269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000584966,0,0.000376081,0,0,0,0,0,0,0,0.00062513,0,0,0.000183083,0,0,0,0,0,0,0.000193498,0.000385356,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000351494,0,0.000480307,0,0,0.00029274,0,0,0,0,0,0,0,0.000684697,0,0,0,0.000802568,0.000157282,0,0.000858553,0,0,0,0,0,0,0,0,0,0,0,0.000691722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52E-05,0,0,0.001686341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000158907,0,0,0.066544706,0.000673627,0,0.00030525,0
Root;k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00063925,0,0.000193498,0,0,0.028045386,0,0.000529101,0.001272265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001142857,0,0,0.000518538,0,0,0,0,0,0.000786411,0,0,0.001373626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000279916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000893056,0,0,0,0,0,0,0.000712928,0,0,0,0.000660175,0,0
Root;k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39,0,0,0,0,0,0,0,0,0,0,0.000239406,0,0,0,0.000254582,0.000286451,0,0,0.001347709,0,0,0,0,0,0,0.000105708,0,0,0,0,0,0,0,0.006921029,0,0,0,0,0,0.002629849,0.000213083,0.004244482,0,0,0,0,0,0,0,0.000614251,0,0,0,0,0.00104734,0,0,0,0,0.002401537,0,0.000542005,0,0,0,0,0,0,0.000350508,0,0.000342349,0,0,0,0.002407705,0,0,0,0,0,0.000904295,0,0,8.94E-05,0,0,0,0,0.000229279,0,0,0,0,0,0,0,0,0,0,0,0,0.000261986,0,0,0,0,0,0,0,0.010135716,0,0,0,0,0.000225683,0,0,0,0,0,0,0.000344828,0,0,0,0,0,0,0,0,0
Root;k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales,0,0.000143349,0,0,0,0,0,0,0.002122808,0,0,0,0,0.000195313,0,0,0,0.000305717,0.001010782,0,0,0.000422119,0,0,0.000626802,0,0,0,0,0,0,0,0,0.005856256,0,0,0,0,0,0,0.008310249,0.001697793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007963118,0,0,0,0,0,0.004336043,0,0.000512689,0,0,0,0,0,0,0,0,0,0,0,0.002516515,0,0,0,0.003617848,0.000150716,0,0,0,0,0,0.01147343,0,0,0,0.000248344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000476236,0,0,0,0,0.000171792,0.000481464,0,0,0,0.000225683,0,0,0.002679169,0,0,0,0,0,0,0,0,0,0.003368137,0,0,0
Root;k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales],0,0,0,0,0,0,0,0,7.86E-05,0.000565451,0.000239406,0,0,0,0,0,0.000616143,0,0.002695418,0,0,0,0.000292483,0,0,0,0.00128041,0,0,0,0,0,0,0.002129547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000627221,0.000209468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000518538,0,0,0,0,0,0.001730104,0,0,0,0,0,0,0,0.00071518,0,0.002285341,0,0,0.000114639,0,0.005960265,0.000512689,0,0,0.031746032,0.007839721,0,0,0,0,0,0,0,0,0,0.00028397,0,0,0,0,0,0,0,0,0,0,0,0,0.005544006,0,0,0,0,0,0,0,0,0,0.001650437,0,0
Root;k__Archaea;p__Euryarchaeota;c__[Parvarchaea];o__YLA114;f__,0,0,0,0.000347766,0,0.000284981,0,0,7.86E-05,0,0,0,0,0,0,0,0,0,0,0.000909504,0,0,0.000292483,0,0,0.000105708,0,0,0,0.000175593,0.000171292,0,0,0,0,0,0,0,0.0003108,0,0,0,0,0,0,0,0,0,0,0,0,0.000221337,0,0,0,0,0,0,0.00106082,0.000160102,0,0,0.00058548,0.000128172,0.000272777,0,0,0,0,0,0,0,0,0.000554939,0,0.000157282,0,0,0.000549451,0,0,0,0,0.000178795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000189825,0.000183638,0.000285741,0,0,0,0,0,0,0.000396354,0,0,0,0,0,0,0.00017325,0.000308261,0,0,0,0.000317813,0,0,0,0,0,0,0
Root;k__Bacteria;p__;c__;o__;f__,0,0,0.000254194,0,0,0,0.031746032,0.000829187,0,0,0,0,0.000546896,0,0,0.000859353,0,0.001834301,0,0,0,0.00021106,0.001462416,0,0,0.000211416,0,0,0,0.000175593,0,0.000780183,0,0.001419698,0,0,0,0.000643294,0,0,0,0,0,0,0,0.000856348,0,0,0,0.002457002,0,0,0,0,0,0.000419111,0,0.000175747,0,0.000160102,0,0.000271003,0.00087822,0.000128172,0,0,0,0,0,0,0,0,0,0,0.000802568,0,0,0,0.000274725,0,0.000452148,0,0,0.001251564,0,0,0,0,0,0,0,0.001281723,0,0,0,0.00021777,0,0,0.000279916,0,0,0.001309929,0,0.000550914,9.52E-05,0,0,0,0,0.000515375,0.001444391,0,0,0,0.000225683,0,0.002902758,0,0,0.000924784,0,0,0.000436967,0.000317813,0,0,0,0,0,0,0
Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae,0.002688172,0.000143349,0.000254194,0.000347766,0,0.000569963,0,0.002487562,0,0.000282725,0.000239406,0,0,0.00078125,0.001527495,0.000286451,0.000821524,0.000305717,0.000673854,0.00113688,0.000268312,0,0.001169933,0.001016432,0.00012536,0.001374207,0,0,0,0.001580334,0.001884207,0,0.000208377,0.000887311,0,0.000732332,0.000481,0.000643294,0.0003108,0.000986193,0.0012785,0,0.000773994,0.000770713,0,0.000214087,0.000884564,0.000529101,0,0.000921376,0,0.001549358,0.00074599,0.003136107,0,0,0,0.001054482,0.00106082,0,0,0,0,0.000769034,0,0,0.002,0.007745412,0.000350508,0,0.000684697,0,0.000255428,0.003884573,0.000802568,0.005347594,0.00060036,0.000429277,0,0.000535977,0.001205727,0,0.007302824,0.000446987,0,0,0.003925121,0.002586338,0.000114639,0.000922297,0.000662252,0.000512689,0,0.000497018,0,0.00065331,0,0,0,0,0.000630318,0.001571915,0,0.000275457,0.000476236,0.000141985,0,0,0,0.000343584,0.000481464,0.001189061,0.00044484,0.000440723,0.000677048,0,0,0,0.00017325,0,0,0.001724138,0.000655451,0.000317813,0.000237643,0,0,0,0,0,0.000364498
Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae,0,0,0,0,0,0,0,0,7.86E-05,0,0,0,0,0.000390625,0,0,0,0,0,0,0,0,0,0.001016432,0,0.000845666,0.000640205,0,0,0.000877963,0,0,0,0.000709849,0,0,0,0.003216468,0,0.000328731,0.000852333,0,0,0.001926782,0,0,0,0.000529101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128172,0,0,0.020285714,0.001347028,0,0.000259269,0,0,0,0,0,0.000314564,0,0,0,0,0.001959307,0,0.005355404,0.00107277,0,0,0,0.001673513,0,0.004150334,0.000248344,0,0,0,0,0,0,0,0.001679496,0,0,0.001309929,0,0,0,0,0,0,0,0,0.000481464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006399461,0,0,0
Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae,0.002688172,0,0.016268429,0.015997218,0,0.000854944,0.015873016,0.002072968,0.032392484,0.083404015,0.012449126,0,0.005468964,0,0.059572301,0.000286451,0.013144383,0,0.318396226,0.00113688,0,0.014140988,0.00087745,0.000169405,0.000250721,0.000105708,0.652048656,0.081632653,0.03030303,0.000702371,0.007879411,0.032572655,0.001667014,0.051996451,0.036575229,0,0.008177008,0.001929881,0.010878011,0.000328731,0.003409333,0.062818336,0.000193498,0.000770713,0.021691176,0.000214087,0,0.000529101,0,0.00460688,0.000769428,0.008189464,0.010443864,0.000836295,0.037075827,0.004191115,0,0,0.001768034,0.036663465,0,0.000813008,0,0.006536785,0.046372068,0.053030303,0,0,0,0.001037075,0.000684697,0.012394515,0,0.008879023,0,0.130386914,0.00020012,0.000214638,0,0.001473938,0,0,0.022395326,0.115322725,0,0.131570356,0.028985507,0.042750647,0.000114639,0.002536315,0.107698675,0.067162266,0,0.06361829,0.476190476,0.015679443,0,0,0.012316305,0.095410005,0.005672865,0.000261986,0.011769172,0.074281517,0.007810268,0.00028397,0.039057525,0.005059022,0.002525253,0.001202543,0,0.134760206,0.011788256,0.000881446,0.000677048,0,0.069666183,0.000446528,0.185897436,0.014180025,0,0,0.001310902,0.000158907,0.19581749,0.027345999,0.000457352,0.000336814,0.026406998,0.006105006,0.014762165
Root;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__,0,0,0.000127097,0,0,0.003419778,0,0,0.000157245,0.000848176,0.028968159,0.000674082,0,0,0,0.000572902,0.000410762,0.00397432,0,0,0.001073249,0.00021106,0.002924832,0.001524648,0,0.000105708,0,0,0,0.001053556,0.000171292,0,0.002500521,0.011357587,0.000415628,0,0,0,0.0004662,0,0.000213083,0.010186757,0.003676471,0,0,0.001712695,0,0.004761905,0,0,0.003077712,0,0.002237971,0,0.000209468,0.000419111,0,0,0,0,0,0.000271003,0.00029274,0.000128172,0,0,0,0.000505136,0,0.000259269,0.000684697,0,0,0,0.087479936,0,0,0,0.001373626,0,0.000150716,0,0.000486855,8.94E-05,0,0,0,0.000304275,0.077152356,0,0,0,0,0,0,0,0.00023015,0,0,0,0,0,0,9.18E-05,0,0,0,0,0.001262626,0.000343584,0,0.000396354,0,0,0.006544798,0,0,0,0.0003465,0,0,0.010344828,0,0,0,0.000575705,0,0,0.003135831,0,0.003098232
Root;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae,0.373655914,0.311066514,0.394382308,0.002260476,0.417112299,0.446850955,0.007936508,0.018242123,0.314332888,0.000848176,0.322719655,0.056285811,0.212742685,0.072851563,0.078665988,0.203666571,0.124871637,0.349740141,0.011455526,0.010231924,0.12744835,0.475306036,0.011699327,0.053870913,0.013288204,0.032452431,0.012163892,0.027210884,0,0.008077261,0.043850634,0.168714648,0.190664722,0.03176575,0.152535328,0.004577078,0.02020202,0.003538115,0.027972028,0.016107824,0.030470914,0.03565365,0.110100619,0.085549133,0.202573529,0.12160137,0.024030665,0.161904762,0.039122137,0.052825553,0.097973839,0.008189464,0.031704588,0.026552373,0.257226644,0.114836547,0,0.067311072,0.021570014,0.00064041,0,0.000813008,0.012880562,0.101512433,0.010911075,0.181818182,0.025142857,0.002188921,0.007010165,0.046149857,0.055802807,0.01371308,0.002809706,0.008879023,0.071428571,0.016357345,0.130078047,0.265722258,0.029945055,0.061637411,0.015373022,0.041370107,0.00194742,0.050777758,0.193723188,0.01207966,0.153985507,0.066027689,0.099277771,0.017754208,0.015231788,0.00281979,0.011527378,0.036282306,0.015873016,0.003919861,0.10310702,0.105263158,0.005738279,0.007735946,0.078789789,0.030914331,0.089787396,0.174915067,0.382417373,0.000993895,0.00997665,0.016863406,0.018939394,0.254423639,0.021665864,0.024970273,0.12455516,0.092551785,0.047167682,0.064685315,0.074020319,0.091315026,0.072591823,0.036374846,0,0.014137931,0.257592309,0.013348165,0.092205323,0.118595279,0.002972788,0.047153924,0.195576828,0.427350427,0.149261892
